record_id,primary_category,analysis_year,document_type_mysql,metric,value
660,scraped_json_api,,scraped_json_api,content_length,24.0
910,scraped_json_api,,scraped_json_api,content_length,24.0
916,scraped_json_api,,scraped_json_api,content_length,24.0
1166,scraped_json_api,,scraped_json_api,content_length,24.0
1172,scraped_json_api,,scraped_json_api,content_length,24.0
1422,scraped_json_api,,scraped_json_api,content_length,24.0
1428,scraped_json_api,,scraped_json_api,content_length,24.0
376,scraped_json_api,,scraped_json_api,content_length,23.0
382,scraped_json_api,,scraped_json_api,content_length,23.0
632,scraped_json_api,,scraped_json_api,content_length,23.0
638,scraped_json_api,,scraped_json_api,content_length,23.0
888,scraped_json_api,,scraped_json_api,content_length,23.0
894,scraped_json_api,,scraped_json_api,content_length,23.0
1144,scraped_json_api,,scraped_json_api,content_length,23.0
1150,scraped_json_api,,scraped_json_api,content_length,23.0
1400,scraped_json_api,,scraped_json_api,content_length,23.0
1406,scraped_json_api,,scraped_json_api,content_length,23.0
396,scraped_json_api,,scraped_json_api,content_length,20.0
652,scraped_json_api,,scraped_json_api,content_length,20.0
908,scraped_json_api,,scraped_json_api,content_length,20.0
1164,scraped_json_api,,scraped_json_api,content_length,20.0
1420,scraped_json_api,,scraped_json_api,content_length,20.0
347,scraped_json_api,,scraped_json_api,content_length,19.0
414,scraped_json_api,,scraped_json_api,content_length,19.0
421,scraped_json_api,,scraped_json_api,content_length,19.0
603,scraped_json_api,,scraped_json_api,content_length,19.0
670,scraped_json_api,,scraped_json_api,content_length,19.0
677,scraped_json_api,,scraped_json_api,content_length,19.0
859,scraped_json_api,,scraped_json_api,content_length,19.0
926,scraped_json_api,,scraped_json_api,content_length,19.0
933,scraped_json_api,,scraped_json_api,content_length,19.0
1115,scraped_json_api,,scraped_json_api,content_length,19.0
1182,scraped_json_api,,scraped_json_api,content_length,19.0
1189,scraped_json_api,,scraped_json_api,content_length,19.0
1371,scraped_json_api,,scraped_json_api,content_length,19.0
1438,scraped_json_api,,scraped_json_api,content_length,19.0
1445,scraped_json_api,,scraped_json_api,content_length,19.0
344,scraped_json_api,,scraped_json_api,content_length,18.0
387,scraped_json_api,,scraped_json_api,content_length,18.0
400,scraped_json_api,,scraped_json_api,content_length,18.0
600,scraped_json_api,,scraped_json_api,content_length,18.0
643,scraped_json_api,,scraped_json_api,content_length,18.0
656,scraped_json_api,,scraped_json_api,content_length,18.0
856,scraped_json_api,,scraped_json_api,content_length,18.0
899,scraped_json_api,,scraped_json_api,content_length,18.0
912,scraped_json_api,,scraped_json_api,content_length,18.0
1112,scraped_json_api,,scraped_json_api,content_length,18.0
1155,scraped_json_api,,scraped_json_api,content_length,18.0
1168,scraped_json_api,,scraped_json_api,content_length,18.0
1368,scraped_json_api,,scraped_json_api,content_length,18.0
1411,scraped_json_api,,scraped_json_api,content_length,18.0
1424,scraped_json_api,,scraped_json_api,content_length,18.0
342,scraped_json_api,,scraped_json_api,content_length,17.0
349,scraped_json_api,,scraped_json_api,content_length,17.0
353,scraped_json_api,,scraped_json_api,content_length,17.0
360,scraped_json_api,,scraped_json_api,content_length,17.0
598,scraped_json_api,,scraped_json_api,content_length,17.0
605,scraped_json_api,,scraped_json_api,content_length,17.0
609,scraped_json_api,,scraped_json_api,content_length,17.0
616,scraped_json_api,,scraped_json_api,content_length,17.0
854,scraped_json_api,,scraped_json_api,content_length,17.0
861,scraped_json_api,,scraped_json_api,content_length,17.0
865,scraped_json_api,,scraped_json_api,content_length,17.0
872,scraped_json_api,,scraped_json_api,content_length,17.0
1110,scraped_json_api,,scraped_json_api,content_length,17.0
1117,scraped_json_api,,scraped_json_api,content_length,17.0
1121,scraped_json_api,,scraped_json_api,content_length,17.0
1128,scraped_json_api,,scraped_json_api,content_length,17.0
1366,scraped_json_api,,scraped_json_api,content_length,17.0
1373,scraped_json_api,,scraped_json_api,content_length,17.0
1377,scraped_json_api,,scraped_json_api,content_length,17.0
1384,scraped_json_api,,scraped_json_api,content_length,17.0
374,scraped_json_api,,scraped_json_api,content_length,16.0
377,scraped_json_api,,scraped_json_api,content_length,16.0
385,scraped_json_api,,scraped_json_api,content_length,16.0
389,scraped_json_api,,scraped_json_api,content_length,16.0
395,scraped_json_api,,scraped_json_api,content_length,16.0
630,scraped_json_api,,scraped_json_api,content_length,16.0
633,scraped_json_api,,scraped_json_api,content_length,16.0
641,scraped_json_api,,scraped_json_api,content_length,16.0
645,scraped_json_api,,scraped_json_api,content_length,16.0
651,scraped_json_api,,scraped_json_api,content_length,16.0
886,scraped_json_api,,scraped_json_api,content_length,16.0
889,scraped_json_api,,scraped_json_api,content_length,16.0
897,scraped_json_api,,scraped_json_api,content_length,16.0
901,scraped_json_api,,scraped_json_api,content_length,16.0
907,scraped_json_api,,scraped_json_api,content_length,16.0
1142,scraped_json_api,,scraped_json_api,content_length,16.0
1145,scraped_json_api,,scraped_json_api,content_length,16.0
1153,scraped_json_api,,scraped_json_api,content_length,16.0
1157,scraped_json_api,,scraped_json_api,content_length,16.0
1163,scraped_json_api,,scraped_json_api,content_length,16.0
1398,scraped_json_api,,scraped_json_api,content_length,16.0
1401,scraped_json_api,,scraped_json_api,content_length,16.0
1409,scraped_json_api,,scraped_json_api,content_length,16.0
1413,scraped_json_api,,scraped_json_api,content_length,16.0
1419,scraped_json_api,,scraped_json_api,content_length,16.0
62,excel_summary,,excel_summary,content_length,15.0
94,excel_summary,,excel_summary,content_length,15.0
134,excel_summary,,excel_summary,content_length,15.0
174,excel_summary,,excel_summary,content_length,15.0
215,excel_summary,,excel_summary,content_length,15.0
217,scraped_html,,scraped_html,content_length,15.0
218,scraped_html,,scraped_html,content_length,15.0
219,scraped_html,,scraped_html,content_length,15.0
220,scraped_html,,scraped_html,content_length,15.0
221,scraped_html,,scraped_html,content_length,15.0
222,scraped_html,,scraped_html,content_length,15.0
223,scraped_html,,scraped_html,content_length,15.0
224,scraped_html,,scraped_html,content_length,15.0
225,scraped_html,,scraped_html,content_length,15.0
226,scraped_html,,scraped_html,content_length,15.0
227,scraped_html,,scraped_html,content_length,15.0
228,scraped_html,,scraped_html,content_length,15.0
229,scraped_html,,scraped_html,content_length,15.0
230,scraped_html,,scraped_html,content_length,15.0
231,scraped_html,,scraped_html,content_length,15.0
232,scraped_html,,scraped_html,content_length,15.0
233,scraped_html,,scraped_html,content_length,15.0
234,scraped_html,,scraped_html,content_length,15.0
235,scraped_html,,scraped_html,content_length,15.0
236,scraped_html,,scraped_html,content_length,15.0
237,scraped_html,,scraped_html,content_length,15.0
238,scraped_html,,scraped_html,content_length,15.0
239,scraped_html,,scraped_html,content_length,15.0
240,scraped_html,,scraped_html,content_length,15.0
241,scraped_html,,scraped_html,content_length,15.0
242,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
243,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
244,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
245,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
246,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
247,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
248,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
249,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
250,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
251,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
252,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
253,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
254,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
255,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
256,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
257,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
258,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
259,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
260,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
261,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
262,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
263,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
264,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
265,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
266,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
267,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
268,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
269,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
270,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
271,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
272,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
273,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
274,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
275,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
276,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
277,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
278,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
279,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
280,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
281,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
282,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
283,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
284,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
285,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
286,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
287,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
288,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
289,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
290,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
291,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
292,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
293,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
294,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
295,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
296,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
297,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
298,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
299,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
300,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
301,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
302,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
303,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
304,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
305,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
306,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
307,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
308,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
309,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
310,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
311,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
312,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
313,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
314,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
315,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
316,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
317,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
318,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
319,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
320,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
321,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
322,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
323,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
324,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
325,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
326,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
327,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
328,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
329,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
330,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
331,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
332,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
333,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
334,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
335,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
336,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
337,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
338,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
339,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
340,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
341,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
358,scraped_json_api,,scraped_json_api,content_length,15.0
401,scraped_json_api,,scraped_json_api,content_length,15.0
415,scraped_json_api,,scraped_json_api,content_length,15.0
416,scraped_json_api,,scraped_json_api,content_length,15.0
417,scraped_json_api,,scraped_json_api,content_length,15.0
418,scraped_json_api,,scraped_json_api,content_length,15.0
471,excel_summary,,excel_summary,content_length,15.0
473,scraped_html,,scraped_html,content_length,15.0
474,scraped_html,,scraped_html,content_length,15.0
475,scraped_html,,scraped_html,content_length,15.0
476,scraped_html,,scraped_html,content_length,15.0
477,scraped_html,,scraped_html,content_length,15.0
478,scraped_html,,scraped_html,content_length,15.0
479,scraped_html,,scraped_html,content_length,15.0
480,scraped_html,,scraped_html,content_length,15.0
481,scraped_html,,scraped_html,content_length,15.0
482,scraped_html,,scraped_html,content_length,15.0
483,scraped_html,,scraped_html,content_length,15.0
484,scraped_html,,scraped_html,content_length,15.0
485,scraped_html,,scraped_html,content_length,15.0
486,scraped_html,,scraped_html,content_length,15.0
487,scraped_html,,scraped_html,content_length,15.0
488,scraped_html,,scraped_html,content_length,15.0
489,scraped_html,,scraped_html,content_length,15.0
490,scraped_html,,scraped_html,content_length,15.0
491,scraped_html,,scraped_html,content_length,15.0
492,scraped_html,,scraped_html,content_length,15.0
493,scraped_html,,scraped_html,content_length,15.0
494,scraped_html,,scraped_html,content_length,15.0
495,scraped_html,,scraped_html,content_length,15.0
496,scraped_html,,scraped_html,content_length,15.0
497,scraped_html,,scraped_html,content_length,15.0
498,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
499,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
500,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
501,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
502,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
503,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
504,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
505,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
506,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
507,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
508,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
509,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
510,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
511,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
512,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
513,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
514,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
515,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
516,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
517,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
518,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
519,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
520,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
521,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
522,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
523,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
524,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
525,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
526,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
527,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
528,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
529,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
530,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
531,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
532,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
533,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
534,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
535,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
536,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
537,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
538,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
539,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
540,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
541,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
542,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
543,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
544,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
545,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
546,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
547,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
548,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
549,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
550,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
551,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
552,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
553,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
554,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
555,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
556,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
557,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
558,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
559,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
560,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
561,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
562,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
563,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
564,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
565,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
566,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
567,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
568,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
569,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
570,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
571,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
572,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
573,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
574,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
575,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
576,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
577,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
578,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
579,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
580,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
581,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
582,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
583,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
584,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
585,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
586,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
587,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
588,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
589,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
590,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
591,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
592,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
593,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
594,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
595,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
596,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
597,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
614,scraped_json_api,,scraped_json_api,content_length,15.0
657,scraped_json_api,,scraped_json_api,content_length,15.0
671,scraped_json_api,,scraped_json_api,content_length,15.0
672,scraped_json_api,,scraped_json_api,content_length,15.0
673,scraped_json_api,,scraped_json_api,content_length,15.0
674,scraped_json_api,,scraped_json_api,content_length,15.0
727,excel_summary,,excel_summary,content_length,15.0
729,scraped_html,,scraped_html,content_length,15.0
730,scraped_html,,scraped_html,content_length,15.0
731,scraped_html,,scraped_html,content_length,15.0
732,scraped_html,,scraped_html,content_length,15.0
733,scraped_html,,scraped_html,content_length,15.0
734,scraped_html,,scraped_html,content_length,15.0
735,scraped_html,,scraped_html,content_length,15.0
736,scraped_html,,scraped_html,content_length,15.0
737,scraped_html,,scraped_html,content_length,15.0
738,scraped_html,,scraped_html,content_length,15.0
739,scraped_html,,scraped_html,content_length,15.0
740,scraped_html,,scraped_html,content_length,15.0
741,scraped_html,,scraped_html,content_length,15.0
742,scraped_html,,scraped_html,content_length,15.0
743,scraped_html,,scraped_html,content_length,15.0
744,scraped_html,,scraped_html,content_length,15.0
745,scraped_html,,scraped_html,content_length,15.0
746,scraped_html,,scraped_html,content_length,15.0
747,scraped_html,,scraped_html,content_length,15.0
748,scraped_html,,scraped_html,content_length,15.0
749,scraped_html,,scraped_html,content_length,15.0
750,scraped_html,,scraped_html,content_length,15.0
751,scraped_html,,scraped_html,content_length,15.0
752,scraped_html,,scraped_html,content_length,15.0
753,scraped_html,,scraped_html,content_length,15.0
754,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
755,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
756,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
757,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
758,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
759,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
760,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
761,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
762,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
763,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
764,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
765,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
766,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
767,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
768,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
769,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
770,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
771,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
772,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
773,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
774,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
775,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
776,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
777,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
778,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
779,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
780,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
781,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
782,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
783,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
784,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
785,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
786,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
787,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
788,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
789,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
790,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
791,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
792,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
793,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
794,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
795,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
796,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
797,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
798,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
799,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
800,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
801,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
802,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
803,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
804,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
805,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
806,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
807,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
808,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
809,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
810,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
811,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
812,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
813,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
814,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
815,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
816,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
817,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
818,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
819,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
820,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
821,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
822,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
823,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
824,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
825,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
826,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
827,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
828,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
829,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
830,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
831,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
832,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
833,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
834,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
835,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
836,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
837,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
838,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
839,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
840,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
841,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
842,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
843,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
844,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
845,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
846,scraped_html_paginated,,scraped_html_paginated,content_length,15.0
