record_id,title,document_type,category,rating_score,mentions,popularity,language,published_year
1011,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1012,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1013,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1014,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1015,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1016,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1017,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1018,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1019,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1020,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1021,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1022,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1023,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1024,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1025,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1026,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1027,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1028,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1029,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1030,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1031,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1032,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1033,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1034,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1035,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1036,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1037,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1038,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1039,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1040,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1041,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1042,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1043,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1044,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1045,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1046,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1047,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1048,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1049,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1050,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1051,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1052,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1053,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1054,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1055,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1056,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1057,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1058,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1059,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1060,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1061,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1062,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1063,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1064,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1065,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1066,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1067,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1068,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1069,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1070,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1071,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1072,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1073,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1074,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1075,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1076,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1077,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1078,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1079,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1080,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1081,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1082,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1083,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1084,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1085,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1086,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1087,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1088,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1089,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1090,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1091,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1092,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1093,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1094,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1095,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1096,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1097,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1098,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1099,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1100,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1101,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1102,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1103,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1104,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1105,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1106,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1107,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1108,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1109,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1110,The King's Speech,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1111,Inception,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1112,The Social Network,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
1113,The Fighter,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1114,Toy Story 3,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1115,Alice in Wonderland,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
1116,Black Swan,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1117,In a Better World,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1118,The Lost Thing,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
1119,God of Love,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1120,The Wolfman,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1121,Strangers No More,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1122,Inside Job,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1123,The Artist,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1124,Hugo,scraped_json_api,scraped_json_api,0.04,,4.0,unknown,
1125,The Iron Lady,scraped_json_api,scraped_json_api,0.13,,13.0,unknown,
1126,The Descendants,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1127,The Girl with the Dragon Tattoo,scraped_json_api,scraped_json_api,0.31,,31.0,unknown,
1128,Midnight in Paris,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
1129,The Help,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1130,A Separation,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
1131,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,scraped_json_api,0.49,,49.0,unknown,
1132,The Shore,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1133,Undefeated,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1134,The Muppets,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1135,Saving Face,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1136,Beginners,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1137,Rango,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1138,Argo,scraped_json_api,scraped_json_api,0.04,,4.0,unknown,
1139,Life of Pi,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1140,Les Misérables,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
1141,Lincoln,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1142,Django Unchained,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1143,Skyfall,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1144,Silver Linings Playbook,scraped_json_api,scraped_json_api,0.2299999999999999,,23.0,unknown,
1145,Zero Dark Thirty,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1146,Amour,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1147,Anna Karenina,scraped_json_api,scraped_json_api,0.13,,13.0,unknown,
1148,Paperman,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1149,Brave,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1150,Searching for Sugar Man,scraped_json_api,scraped_json_api,0.2299999999999999,,23.0,unknown,
1151,Inocente,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1152,Curfew,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
1153,12 Years a Slave,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1154,Gravity,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1155,Dallas Buyers Club,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
1156,Frozen,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
1157,The Great Gatsby,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1158,Her,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
1159,Blue Jasmine,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
1160,Mr Hublot,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
1161,The Lady in Number 6: Music Saved My Life,scraped_json_api,scraped_json_api,0.41,,41.0,unknown,
1162,Helium,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
1163,The Great Beauty,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
1164,20 Feet from Stardom,scraped_json_api,scraped_json_api,0.2,,20.0,unknown,
1165,Birdman,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1166,The Grand Budapest Hotel,scraped_json_api,scraped_json_api,0.24,,24.0,unknown,
1167,Whiplash,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
1168,The Imitation Game,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
1169,American Sniper,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1170,Boyhood,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1171,Interstellar,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
1172,The Theory of Everything,scraped_json_api,scraped_json_api,0.24,,24.0,unknown,
1173,Ida,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
1174,Selma,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1175,Citizenfour,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1176,Big Hero 6,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
1177,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,0.32,,32.0,unknown,
1178,The Phone Call,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
1179,Still Alice,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1180,Feast,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
1181,Spotlight  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1182,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
1183,The Revenant   ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1184,Bridge of Spies,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1185,The Big Short  ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1186,The Danish Girl,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
1187,Room   ,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1188,Ex Machina ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1189,The Hateful Eight  ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
1190,Inside Out ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1191,Amy,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
1192,Bear Story ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1193,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,0.47,,47.0,unknown,
1194,Son of Saul,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1195,Spectre,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
1196,Stutterer  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
1197,Untitled record,ocr_image,ocr_image,8.43,,843.0,unknown,
1198,Untitled record,ocr_pdf,ocr_pdf,10.0,,1024.0,unknown,
1199,Untitled record,ocr_pdf,ocr_pdf,8.81,,881.0,unknown,
1200,Automated Content Marketing Workflow: 6-Step Guide,json,json,1.52,,152.0,unknown,
1201,"Nasdaq 100, S&P 500 finish at record on Intel’s blowout results",json,json,1.7199999999999998,,172.0,unknown,
1202,HERE and KOTEI partner to build AI‑native navigation for the software‑defined vehicle era,json,json,2.6,,260.0,unknown,
1203,Navy review puts future of highest-tech US aircraft carriers in question,json,json,2.6,,260.0,unknown,
1204,US orders global warning over alleged AI theft by DeepSeek and Chinese firms,json,json,1.7199999999999998,,172.0,unknown,
1205,"PITAKA Is Letting the World Design Its Next Phone Cases, Royalties Included. Here’s How To Participate",json,json,2.6,,260.0,unknown,
1206,"Sorry AI, you’re just not human enough",json,json,0.8899999999999999,,89.0,unknown,
1207,"On air pollution, we need to get the scientific plumbing right: Santosh Harish, Coefficient Giving",json,json,1.2,,120.0,unknown,
1208,Asked to work beyond office hours? Know your rights under new Labour Code,json,json,2.6,,260.0,unknown,
1209,"US State Dept orders global warning about alleged AI thefts by DeepSeek, other Chinese firms",json,json,2.6,,260.0,unknown,
1210,U.S. embassy signs MOU with Ilorin Innovation Hub for tech expansion,json,json,2.6,,260.0,unknown,
1211,iSpring to Showcase Cutting-Edge Water Filtration Solutions at WQA 2026 Expo,json,json,2.6,,260.0,unknown,
1212,"China’s First Purpose-Built Robotaxi Customized for CaoCao Debuts at Auto China 2026, with Mass Production Planned for 2027",json,json,1.27,,127.0,unknown,
1213,"DOHS Cares, TSM House partner to deploy digital tools against rising SGBV, femicide cases",json,json,2.6,,260.0,unknown,
1214,Govt forms panel under SBI chief to assess risks from AI platform Mythos,json,json,1.55,,155.0,unknown,
1215,Untitled record,pdf,pdf,10.0,,1019.0,unknown,
1216,Untitled record,pdf,pdf,2.83,,283.0,unknown,
1217,Untitled record,pdf_two_column,pdf_two_column,10.0,,2124.0,unknown,
1218,Untitled record,pdf_two_column,pdf_two_column,3.6,,360.0,unknown,
1219,Untitled record,word,word,10.0,,1080.0,unknown,
1220,Untitled record,word_two_column,word_two_column,10.0,,1877.0,unknown,
1221,Untitled record,word_run,word_run,0.5,,50.0,unknown,
1222,Untitled record,word_run,word_run,0.7000000000000001,,70.0,unknown,
1223,Untitled record,word_run,word_run,2.74,,274.0,unknown,
1224,Untitled record,word_run,word_run,2.58,,258.0,unknown,
1225,Untitled record,word_run,word_run,1.94,,194.0,unknown,
1226,Untitled record,word_run,word_run,0.4299999999999999,,43.0,unknown,
1227,Untitled record,word_run,word_run,0.49,,49.0,unknown,
1228,Untitled record,word_run,word_run,1.28,,128.0,unknown,
1229,Election Update,excel,Politics,4.0,34.0,34.0,unknown,2026.0
1230,AI Market Growth,excel,Business,7.0,28.0,28.0,unknown,2026.0
1231,Sports Highlights,excel,Sports,5.0,19.0,19.0,unknown,2026.0
1232,Climate Policy Shift,excel,Politics,3.0,23.0,23.0,unknown,2026.0
1233,Café Culture Trends,excel,Culture,6.0,14.0,14.0,unknown,2026.0
1234,München Startup Round,excel,Technology,8.0,17.0,17.0,unknown,2026.0
1235,Žurnal Election Pulse,excel,Politics,5.0,21.0,21.0,unknown,2026.0
1236,Streaming Rights Watch,excel,Business,4.0,26.0,26.0,unknown,2026.0
1237,Weekend Match Buzz,excel,Sports,7.0,31.0,31.0,unknown,2026.0
1238,Inflation Briefing,excel,Business,2.0,22.0,22.0,unknown,2026.0
1239,Untitled record,excel_summary,excel_summary,0.15,,15.0,unknown,
1240,Untitled record,encoding_test,encoding_test,3.0,,300.0,unknown,
1241,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1242,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1243,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1244,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1245,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1246,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1247,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1248,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1249,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1250,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1251,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1252,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1253,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1254,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1255,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1256,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1257,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1258,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1259,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1260,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1261,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1262,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1263,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1264,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1265,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1266,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1267,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1268,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1269,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1270,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1271,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1272,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1273,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1274,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1275,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1276,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1277,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1278,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1279,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1280,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1281,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1282,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1283,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1284,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1285,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1286,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1287,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1288,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1289,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1290,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1291,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1292,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1293,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1294,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1295,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1296,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1297,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1298,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1299,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1300,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1301,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1302,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1303,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1304,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1305,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1306,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1307,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1308,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1309,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1310,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1311,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1312,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1313,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1314,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1315,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1316,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1317,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1318,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1319,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1320,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1321,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1322,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1323,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1324,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1325,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1326,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1327,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1328,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1329,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1330,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1331,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1332,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1333,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1334,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1335,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1336,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1337,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1338,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1339,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1340,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1341,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1342,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
1343,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
