record_id,title,document_type,category,source_name,rating_score,language,content_length,published_year
965,Untitled record,word_run,word_run,unknown,0.5,unknown,50,
966,Untitled record,word_run,word_run,unknown,0.7000000000000001,unknown,70,
967,Untitled record,word_run,word_run,unknown,2.74,unknown,274,
968,Untitled record,word_run,word_run,unknown,2.58,unknown,258,
969,Untitled record,word_run,word_run,unknown,1.94,unknown,194,
970,Untitled record,word_run,word_run,unknown,0.4299999999999999,unknown,43,
971,Untitled record,word_run,word_run,unknown,0.49,unknown,49,
972,Untitled record,word_run,word_run,unknown,1.28,unknown,128,
973,Election Update,excel,Politics,BBC,4.0,unknown,15,2026.0
974,AI Market Growth,excel,Business,Reuters,7.0,unknown,16,2026.0
975,Sports Highlights,excel,Sports,CNN,5.0,unknown,17,2026.0
976,Climate Policy Shift,excel,Politics,AP,3.0,unknown,20,2026.0
977,Café Culture Trends,excel,Culture,Le Monde,6.0,unknown,19,2026.0
978,München Startup Round,excel,Technology,DW,8.0,unknown,21,2026.0
979,Žurnal Election Pulse,excel,Politics,Žurnal,5.0,unknown,21,2026.0
980,Streaming Rights Watch,excel,Business,Financial Times,4.0,unknown,22,2026.0
981,Weekend Match Buzz,excel,Sports,ESPN,7.0,unknown,18,2026.0
982,Inflation Briefing,excel,Business,Al Jazeera,2.0,unknown,18,2026.0
983,Untitled record,excel_summary,excel_summary,unknown,0.15,unknown,15,
984,Untitled record,encoding_test,encoding_test,unknown,3.0,unknown,300,
985,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
986,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
987,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
988,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
989,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
990,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
991,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
992,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
993,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
994,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
995,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
996,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
997,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
998,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
999,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1000,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1001,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1002,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1003,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1004,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1005,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1006,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1007,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1008,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1009,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1010,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1011,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1012,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1013,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1014,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1015,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1016,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1017,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1018,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1019,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1020,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1021,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1022,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1023,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1024,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1025,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1026,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1027,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1028,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1029,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1030,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1031,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1032,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1033,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1034,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1035,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1036,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1037,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1038,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1039,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1040,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1041,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1042,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1043,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1044,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1045,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1046,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1047,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1048,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1049,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1050,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1051,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1052,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1053,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1054,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1055,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1056,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1057,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1058,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1059,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1060,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1061,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1062,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1063,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1064,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1065,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1066,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1067,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1068,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1069,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1070,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1071,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1072,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1073,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1074,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1075,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1076,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1077,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1078,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1079,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1080,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1081,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1082,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1083,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1084,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1085,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1086,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1087,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1088,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1089,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1090,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1091,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1092,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1093,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1094,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1095,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1096,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1097,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1098,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1099,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1100,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1101,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1102,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1103,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1104,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1105,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1106,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1107,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1108,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1109,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1110,The King's Speech,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1111,Inception,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1112,The Social Network,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
1113,The Fighter,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1114,Toy Story 3,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1115,Alice in Wonderland,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
1116,Black Swan,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1117,In a Better World,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1118,The Lost Thing,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
1119,God of Love,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1120,The Wolfman,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1121,Strangers No More,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1122,Inside Job,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1123,The Artist,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1124,Hugo,scraped_json_api,scraped_json_api,unknown,0.04,unknown,4,
1125,The Iron Lady,scraped_json_api,scraped_json_api,unknown,0.13,unknown,13,
1126,The Descendants,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1127,The Girl with the Dragon Tattoo,scraped_json_api,scraped_json_api,unknown,0.31,unknown,31,
1128,Midnight in Paris,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
1129,The Help,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1130,A Separation,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
1131,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,scraped_json_api,unknown,0.49,unknown,49,
1132,The Shore,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1133,Undefeated,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1134,The Muppets,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1135,Saving Face,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1136,Beginners,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1137,Rango,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1138,Argo,scraped_json_api,scraped_json_api,unknown,0.04,unknown,4,
1139,Life of Pi,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1140,Les Misérables,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
1141,Lincoln,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1142,Django Unchained,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1143,Skyfall,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1144,Silver Linings Playbook,scraped_json_api,scraped_json_api,unknown,0.2299999999999999,unknown,23,
1145,Zero Dark Thirty,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1146,Amour,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1147,Anna Karenina,scraped_json_api,scraped_json_api,unknown,0.13,unknown,13,
1148,Paperman,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1149,Brave,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1150,Searching for Sugar Man,scraped_json_api,scraped_json_api,unknown,0.2299999999999999,unknown,23,
1151,Inocente,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1152,Curfew,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
1153,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1154,Gravity,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1155,Dallas Buyers Club,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
1156,Frozen,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
1157,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1158,Her,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
1159,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
1160,Mr Hublot,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
1161,The Lady in Number 6: Music Saved My Life,scraped_json_api,scraped_json_api,unknown,0.41,unknown,41,
1162,Helium,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
1163,The Great Beauty,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
1164,20 Feet from Stardom,scraped_json_api,scraped_json_api,unknown,0.2,unknown,20,
1165,Birdman,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1166,The Grand Budapest Hotel,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
1167,Whiplash,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
1168,The Imitation Game,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
1169,American Sniper,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1170,Boyhood,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1171,Interstellar,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
1172,The Theory of Everything,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
1173,Ida,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
1174,Selma,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1175,Citizenfour,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1176,Big Hero 6,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
1177,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,unknown,0.32,unknown,32,
1178,The Phone Call,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
1179,Still Alice,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1180,Feast,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
1181,Spotlight  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1182,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
1183,The Revenant   ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1184,Bridge of Spies,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1185,The Big Short  ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1186,The Danish Girl,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
1187,Room   ,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1188,Ex Machina ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1189,The Hateful Eight  ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
1190,Inside Out ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1191,Amy,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
1192,Bear Story ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1193,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,unknown,0.47,unknown,47,
1194,Son of Saul,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1195,Spectre,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
1196,Stutterer  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
1197,Untitled record,ocr_image,ocr_image,unknown,8.43,unknown,843,
1198,Untitled record,ocr_pdf,ocr_pdf,unknown,10.0,unknown,1024,
1199,Untitled record,ocr_pdf,ocr_pdf,unknown,8.81,unknown,881,
1200,Automated Content Marketing Workflow: 6-Step Guide,json,json,Trysight.ai,1.52,unknown,152,
1201,"Nasdaq 100, S&P 500 finish at record on Intel’s blowout results",json,json,Moneycontrol,1.7199999999999998,unknown,172,
1202,HERE and KOTEI partner to build AI‑native navigation for the software‑defined vehicle era,json,json,GlobeNewswire,2.6,unknown,260,
1203,Navy review puts future of highest-tech US aircraft carriers in question,json,json,Freerepublic.com,2.6,unknown,260,
1204,US orders global warning over alleged AI theft by DeepSeek and Chinese firms,json,json,The Indian Express,1.7199999999999998,unknown,172,
1205,"PITAKA Is Letting the World Design Its Next Phone Cases, Royalties Included. Here’s How To Participate",json,json,Yanko Design,2.6,unknown,260,
1206,"Sorry AI, you’re just not human enough",json,json,Livemint,0.8899999999999999,unknown,89,
1207,"On air pollution, we need to get the scientific plumbing right: Santosh Harish, Coefficient Giving",json,json,The Indian Express,1.2,unknown,120,
1208,Asked to work beyond office hours? Know your rights under new Labour Code,json,json,The Times of India,2.6,unknown,260,
1209,"US State Dept orders global warning about alleged AI thefts by DeepSeek, other Chinese firms",json,json,The Times of India,2.6,unknown,260,
1210,U.S. embassy signs MOU with Ilorin Innovation Hub for tech expansion,json,json,Vanguard,2.6,unknown,260,
1211,iSpring to Showcase Cutting-Edge Water Filtration Solutions at WQA 2026 Expo,json,json,GlobeNewswire,2.6,unknown,260,
1212,"China’s First Purpose-Built Robotaxi Customized for CaoCao Debuts at Auto China 2026, with Mass Production Planned for 2027",json,json,GlobeNewswire,1.27,unknown,127,
1213,"DOHS Cares, TSM House partner to deploy digital tools against rising SGBV, femicide cases",json,json,Vanguard,2.6,unknown,260,
1214,Govt forms panel under SBI chief to assess risks from AI platform Mythos,json,json,BusinessLine,1.55,unknown,155,
1215,Untitled record,pdf,pdf,unknown,10.0,unknown,1019,
1216,Untitled record,pdf,pdf,unknown,2.83,unknown,283,
1217,Untitled record,pdf_two_column,pdf_two_column,unknown,10.0,unknown,2124,
1218,Untitled record,pdf_two_column,pdf_two_column,unknown,3.6,unknown,360,
1219,Untitled record,word,word,unknown,10.0,unknown,1080,
1220,Untitled record,word_two_column,word_two_column,unknown,10.0,unknown,1877,
1221,Untitled record,word_run,word_run,unknown,0.5,unknown,50,
1222,Untitled record,word_run,word_run,unknown,0.7000000000000001,unknown,70,
1223,Untitled record,word_run,word_run,unknown,2.74,unknown,274,
1224,Untitled record,word_run,word_run,unknown,2.58,unknown,258,
1225,Untitled record,word_run,word_run,unknown,1.94,unknown,194,
1226,Untitled record,word_run,word_run,unknown,0.4299999999999999,unknown,43,
1227,Untitled record,word_run,word_run,unknown,0.49,unknown,49,
1228,Untitled record,word_run,word_run,unknown,1.28,unknown,128,
1229,Election Update,excel,Politics,BBC,4.0,unknown,15,2026.0
1230,AI Market Growth,excel,Business,Reuters,7.0,unknown,16,2026.0
1231,Sports Highlights,excel,Sports,CNN,5.0,unknown,17,2026.0
1232,Climate Policy Shift,excel,Politics,AP,3.0,unknown,20,2026.0
1233,Café Culture Trends,excel,Culture,Le Monde,6.0,unknown,19,2026.0
1234,München Startup Round,excel,Technology,DW,8.0,unknown,21,2026.0
1235,Žurnal Election Pulse,excel,Politics,Žurnal,5.0,unknown,21,2026.0
1236,Streaming Rights Watch,excel,Business,Financial Times,4.0,unknown,22,2026.0
1237,Weekend Match Buzz,excel,Sports,ESPN,7.0,unknown,18,2026.0
1238,Inflation Briefing,excel,Business,Al Jazeera,2.0,unknown,18,2026.0
1239,Untitled record,excel_summary,excel_summary,unknown,0.15,unknown,15,
1240,Untitled record,encoding_test,encoding_test,unknown,3.0,unknown,300,
1241,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1242,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1243,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1244,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1245,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1246,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1247,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1248,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1249,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1250,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1251,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1252,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1253,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1254,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1255,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1256,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1257,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1258,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1259,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1260,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1261,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1262,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1263,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1264,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1265,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
1266,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1267,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1268,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1269,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1270,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1271,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1272,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1273,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1274,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1275,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1276,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1277,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1278,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1279,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1280,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1281,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1282,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1283,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1284,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1285,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1286,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1287,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1288,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1289,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1290,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1291,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1292,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1293,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1294,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1295,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1296,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
1297,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
